TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3153007,-5.0,137388.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3153074,0.0,103903.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,12.0,542.0,533.0,,,,,,,,Found,Found,Linux,chrome 63.0,32.0,2560x1440,match_status:2,T,F,T,T,desktop,
3153121,-5.0,21147.0,0.0,0.0,17.0,-35.0,18.0,-52.0,0.0,0.0,100.0,Found,55.0,-300.0,Found,Found,166.0,13.0,122.0,256.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,102.0,Found,Found,Found,Linux,chrome 63.0,32.0,1920x1080,match_status:2,T,F,T,T,desktop,
3153255,-5.0,74573.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3153299,-5.0,370564.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,305.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3153464,-5.0,124257.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3153518,-5.0,294359.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,139.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3153542,-5.0,83187.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,410.0,597.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3153617,-20.0,128281.0,,,-23.0,-24.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,345.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3153649,-5.0,190278.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,NotFound,225.0,,266.0,325.0,,,,,,,,Found,NotFound,,firefox 57.0,,,,F,F,T,T,desktop,Windows
3153662,-15.0,148242.0,,,1.0,-10.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,153.0,340.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J320M Build/LMY47V
3153700,-10.0,592359.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,61.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G610M Build/NRD90M
3153723,-10.0,221220.0,,,0.0,-5.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,290.0,401.0,,,,,,,,New,NotFound,,edge 15.0,,,,F,F,T,T,desktop,Windows
3153759,-5.0,73031.0,,,0.0,0.0,,,,,100.0,Found,49.0,-300.0,New,NotFound,166.0,15.0,548.0,278.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,,T,F,F,T,mobile,iOS Device
3153811,-5.0,138217.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,574.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3153900,-5.0,48128.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,25.0,,Found,Found,225.0,,266.0,315.0,,,,,,,,Found,Found,,safari generic,,,,F,F,T,T,desktop,
3153993,-5.0,168400.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,13.0,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3154000,-5.0,62013.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3154019,-5.0,183095.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3154028,-5.0,70632.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,25.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,Redmi 4X Build/N2G47H
3154033,-25.0,238635.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,325.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
3154060,-5.0,476525.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3154090,0.0,126208.0,0.0,0.0,1.0,-10.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,15.0,345.0,507.0,,,,,,,,Found,Found,,mobile safari generic,,,,F,F,T,T,mobile,
3154250,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154253,-5.0,111335.0,0.0,0.0,1.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,181.0,,,,,,,,Found,Found,Windows 8.1,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3154262,-5.0,79991.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,333.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3154438,-5.0,119971.0,,,25.0,-41.0,,,0.0,0.0,94.25,NotFound,52.0,-360.0,New,NotFound,102.0,15.0,410.0,360.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3154462,-5.0,123365.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,542.0,533.0,,,,,,,,New,NotFound,Windows 10,chrome 61.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3154482,-5.0,141721.0,0.0,-4.0,15.0,-17.0,,,0.0,-5.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,146.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3154536,-5.0,94273.0,,,1.0,-8.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,410.0,394.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
3154585,-5.0,209976.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-420.0,Found,Found,166.0,,548.0,204.0,,,,,,,,Found,Found,Mac OS X 10_13_2,safari generic,24.0,2560x1440,match_status:2,T,F,T,F,desktop,MacOS
3154620,-5.0,140198.0,,,15.0,-17.0,,,,,100.0,NotFound,25.0,,New,NotFound,166.0,15.0,509.0,600.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,HUAWEI
3154668,0.0,108175.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,484.0,507.0,,,,,,,,Found,Found,,other,,,,F,F,T,T,mobile,MOT-A6020l37 Build/LMY47V
3154734,-10.0,8070.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,,Found,Found,166.0,,548.0,204.0,,,,,,,,Found,Found,,safari generic,,,match_status:2,F,F,T,F,desktop,
3154768,-5.0,62586.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,533.0,256.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,rv:11.0
3154782,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154785,-5.0,235783.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,100.0,,618.0,314.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3154897,-5.0,157424.0,,,0.0,0.0,,,0.0,0.0,97.13999938964844,NotFound,49.0,-300.0,New,NotFound,166.0,13.0,100.0,535.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,F,mobile,iOS Device
3154902,-5.0,49026.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,100.0,533.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1920x1080,match_status:1,T,F,F,T,desktop,MacOS
3154951,-5.0,55760.0,,,0.0,-6.0,,,0.0,0.0,97.12000274658205,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3154997,-25.0,164392.0,,,1.0,0.0,,,,,100.0,NotFound,63.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,F,T,desktop,Windows
3155000,-5.0,134340.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,100.0,,507.0,312.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,T,desktop,
3155168,0.0,99350.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,474.0,161.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
3155318,0.0,34922.0,0.0,0.0,9.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,13.0,134.0,100.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3155513,-5.0,94361.0,,,2.0,-10.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,533.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
3155543,-5.0,87609.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,139.0,597.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3155560,-10.0,193813.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3155572,0.0,6351.0,,,3.0,0.0,,,5.0,0.0,95.6500015258789,NotFound,,-300.0,New,NotFound,166.0,,100.0,533.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
3155665,-15.0,83086.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,35.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-K200 Build/MXB48T
3155784,-5.0,71868.0,,,13.0,-1.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,13.0,410.0,472.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,3360x2100,match_status:2,T,F,T,F,desktop,MacOS
3155788,-5.0,352368.0,,,1.0,-8.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,12.0,352.0,489.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2436x1125,match_status:1,T,F,F,F,mobile,iOS Device
3155882,-10.0,11545.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,102.0,,347.0,269.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,2560x1440,match_status:2,T,F,T,F,desktop,Windows
3155894,-5.0,140790.0,0.0,0.0,5.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3155901,-100.0,89652.0,0.0,0.0,0.0,0.0,-46.0,-100.0,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,214.0,189.0,14.0,IP_PROXY:HIDDEN,25.0,512.0,184.0,Found,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3155908,-5.0,108204.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,25.0,,Found,Found,225.0,,266.0,566.0,,,,,,,,Found,Found,,mobile safari generic,,,,F,F,T,T,mobile,
3155932,-20.0,198837.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3156066,-5.0,143909.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,312.0,600.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari 9.0,32.0,1024x768,match_status:1,T,F,F,T,mobile,iOS Device
3156070,-5.0,126102.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 57.0,,,,F,F,T,F,desktop,
3156223,-5.0,96918.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,500.0,,,,,,,,New,NotFound,Android 7.0,chrome 63.0 for android,32.0,,match_status:2,T,F,T,F,mobile,SM-G955U Build/NRD90M
3156283,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156383,-5.0,615562.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 58.0 for android,,,,F,F,T,F,mobile,SM-G532M Build/MMB29T
3156599,-5.0,67772.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,,410.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 61.0,24.0,2560x1440,match_status:2,T,F,T,F,desktop,MacOS
3156604,-5.0,23920.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,100.0,489.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3156680,0.0,56401.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,13.0,621.0,500.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3156886,0.0,102439.0,,,0.0,0.0,,,0.0,0.0,91.5999984741211,NotFound,,-360.0,New,NotFound,166.0,,492.0,521.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,MacOS
3157150,0.0,294802.0,,,1.0,-9.0,,,,,100.0,Found,,-300.0,New,NotFound,166.0,15.0,352.0,280.0,,,,,,,,New,NotFound,iOS,mobile safari 9.0,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
3157175,-5.0,386214.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari 9.0,32.0,1024x768,match_status:1,T,F,F,T,mobile,iOS Device
3157301,-5.0,69053.0,,,0.0,0.0,,,0.0,0.0,92.2300033569336,Found,52.0,-300.0,New,NotFound,166.0,15.0,100.0,391.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1360x768,match_status:2,T,F,T,T,desktop,Trident/7.0
3157788,-5.0,126754.0,,,0.0,-5.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,15.0,542.0,600.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,2736x1824,match_status:2,T,F,T,T,desktop,Windows
3157974,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158125,-10.0,157137.0,,,5.0,-9.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,BBA100-2
3158402,-5.0,96588.0,0.0,0.0,0.0,-1.0,,,4.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,607.0,610.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3158472,-5.0,201707.0,,,1.0,-9.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,549.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3158527,-5.0,41279.0,,,0.0,-9.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,410.0,256.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3158645,-5.0,109944.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3158717,-5.0,111390.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,NotFound,225.0,,290.0,401.0,,,,,,,,Found,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3158778,-5.0,89265.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,F,desktop,Windows
3158854,-5.0,170032.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,edge 13.0,,,,F,T,T,F,desktop,Windows
3158964,-5.0,453289.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,ie 11.0 for tablet,,,,F,T,T,F,desktop,Trident/7.0
3158983,0.0,265822.0,,,0.0,0.0,,,0.0,0.0,91.56999969482422,NotFound,,-300.0,New,NotFound,166.0,15.0,100.0,549.0,,,,,,,,Found,Found,Mac OS X 10.13,firefox 57.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,rv:57.0
3159019,-100.0,445412.0,,,3.0,-45.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,345.0,561.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3159033,0.0,2333.0,0.0,0.0,0.0,-10.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,352.0,533.0,,,,,,,,Found,Found,Android 7.0,chrome 63.0 for android,32.0,2560x1440,match_status:2,T,F,T,T,mobile,SM-G920V Build/NRD90M
3159141,-5.0,43503.0,,,27.0,-30.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,122.0,146.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3159145,-5.0,160950.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,,548.0,146.0,,,,,,,,Found,Found,iOS 11.2.2,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,T,F,mobile,iOS Device
3159305,-5.0,439504.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,LG-X230 Build/MRA58K
3159383,-5.0,127090.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-480.0,Found,Found,166.0,,341.0,222.0,,,,,,,,Found,Found,Android 7.0,chrome 63.0 for android,32.0,2560x1440,match_status:2,T,F,T,F,mobile,SM-G925V Build/NRD90M
3159530,-5.0,449864.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,other,,,,F,F,T,F,mobile,Android 5.1
3159555,-5.0,128053.0,,,5.0,-9.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,597.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3159634,-35.0,244308.0,,,1.0,-7.0,,,0.0,0.0,95.08000183105467,NotFound,62.0,,Unknown,,135.0,,410.0,481.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,F,F,desktop,
3159659,-5.0,293182.0,0.0,0.0,1.0,-27.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,15.0,266.0,507.0,,,,,,,,Found,Found,,samsung browser 6.2,,,,F,F,T,F,mobile,SAMSUNG SM-G950F Build/NRD90M
3159664,-5.0,6956.0,0.0,0.0,1.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,12.0,410.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3159686,-5.0,296245.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-J710MN Build/MMB29K
3159720,-5.0,132837.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3159833,-5.0,469855.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
3159866,-5.0,41327.0,,,4.0,0.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,,341.0,225.0,,,,,,,,New,NotFound,Windows 10,chrome 60.0,24.0,3200x1800,match_status:2,T,F,T,T,desktop,Windows
3160007,-45.0,3370.0,0.0,0.0,4.0,-9.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,215.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3160092,-5.0,651996.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,Generic/Android,,,,F,F,T,F,mobile,rv:56.0
3160192,-5.0,353675.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,159.0,,410.0,633.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3160229,-5.0,125671.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3160246,-5.0,108804.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,firefox,,,,F,F,T,F,desktop,rv:57.0
3160283,-5.0,501496.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,542.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3160287,-5.0,531630.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,542.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3160403,-5.0,170690.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,139.0,,,,,,,,New,NotFound,,opera 49.0,,,,F,F,T,F,desktop,Windows
3160423,-5.0,224972.0,0.0,0.0,-2.0,-37.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,18.0,417.0,507.0,,,,,,,,Found,Found,,Generic/Android,,,,F,F,T,F,mobile,rv:56.0
3160528,-75.0,103355.0,,,30.0,-37.0,,,12.0,0.0,95.23999786376952,NotFound,62.0,-300.0,Unknown,,166.0,15.0,251.0,500.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,F,F,desktop,Windows
3160619,-5.0,323207.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,193.0,100.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,T,F,mobile,iOS Device
3160689,-20.0,49403.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3160786,-10.0,72828.0,,,0.0,0.0,,,0.0,0.0,93.26000213623048,Found,63.0,-300.0,New,NotFound,166.0,15.0,100.0,391.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1360x768,match_status:2,T,F,F,T,desktop,Trident/7.0
3160924,-5.0,495797.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,T,F,mobile,
3161008,-10.0,141314.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3161484,-5.0,573162.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3161559,-5.0,223074.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,345.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,Moto X Play Build/NPD26.48-24-1
